x1[u meter],x2[u meter],A,alfa,D,D.C,frequency[Hz],velocity[cm\s]
0.9,0.1,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-0.880621893
0.9,0.2,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-0.945211658
0.9,0.3,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-1.004310843
0.9,0.4,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-1.076644068
0.9,0.5,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-1.194205246
0.9,0.6,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-1.319357909
0.9,0.7,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-1.363477659
0.9,0.8,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-1.213709793
0.9,0.9,1,-0.333333333,{'10^-5': 2e-05},0.35,200000,-0.880378472
0.1,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.703031699
0.1,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.123000129
0.1,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.003997378
0.1,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.053387301
0.1,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.14227275
0.1,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.450186539
0.1,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.968455843
0.1,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.467659398
0.1,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.747263967
0.2,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.35443631
0.2,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.911861903
0.2,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.0918488
0.2,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.155434727
0.2,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.305138746
0.2,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.696289234
0.2,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.359267214
0.2,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.934244541
0.2,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,2.096598434
0.3,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.593377682
0.3,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.556558827
0.3,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.838572925
0.3,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,unstable
0.3,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.525368435
0.3,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.051880238
0.3,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.78398825
0.3,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,2.149097606
0.3,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,2.178520902
0.4,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.707366399
0.4,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.828027419
0.4,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.529543121
0.4,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.536861112
0.4,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.514194794
0.4,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.266701687
0.4,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.955852683
0.4,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,2.13445094
0.4,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.923344748
0.5,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.733303417
0.5,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-2.085717956
0.5,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.973900804
0.5,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.141421545
0.5,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0
0.5,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.133212989
0.5,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.835711328
0.5,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,2.063662186
0.5,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.748041226
0.6,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.989236054
0.6,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-2.175626343
0.6,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-2.027087706
0.6,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.308346937
0.6,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.597446748
0.6,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.469342935
0.6,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.554325034
0.6,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.888478484
0.6,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.591458938
0.7,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-2.153722692
0.7,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-2.145424246
0.7,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.745621968
0.7,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.153503403
0.7,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.505297326
0.7,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,unstable
0.7,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.820777953
0.7,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.52697824
0.7,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.539265484
0.8,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-2.024692296
0.8,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-2.005314402
0.8,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.37549627
0.8,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.69366583
0.8,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.312084176
0.8,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.176858753
0.8,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,unstable
0.8,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.87961475
0.8,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,1.395050241
0.9,0.1,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.687012518
0.9,0.2,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-1.506338881
0.9,0.3,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.987702517
0.9,0.4,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.453438814
0.9,0.5,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.126194155
0.9,0.6,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.065638993
0.9,0.7,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,-0.025921961
0.9,0.8,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.176576248
0.9,0.9,1,-0.666666667,{'10^-5': 2e-05},0.35,200000,0.775344728
0.1,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-1.749046945
0.1,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-0.498542723
0.1,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-0.132469804
0.1,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-0.131824674
0.1,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,-0.068642144
0.1,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,0.226864146
0.1,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,0.938315897
0.1,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,1.825554983
0.1,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,2.135541419
0.2,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-3.282395718
0.2,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-2.170716042
0.2,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-0.447213362
0.2,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-0.091031413
0.2,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,-0.003049362
0.2,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,0.409751492
0.2,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,1.446987709
0.2,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,2.534047126
0.2,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,2.839201775
0.3,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-3.953441098
0.3,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-3.6247098
0.3,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-1.811018909
0.3,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-0.269135909
0.3,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,0.144479963
0.3,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,0.781205566
0.3,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,2.182887137
0.3,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,3.359404953
0.3,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,3.525661249
0.4,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-4.197913557
0.4,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-4.204379907
0.4,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-3.06324588
0.4,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-0.823678437
0.4,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,0.15063753
0.4,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,1.321365049
0.4,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,2.991243743
0.4,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,3.941030131
0.4,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,3.99764408
0.5,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-4.256151269
0.5,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-4.228982555
0.5,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-3.336354412
0.5,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-1.337474153
0.5,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,0
0.5,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,1.414619413
0.5,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,3.285040433
0.5,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,4.30343324
0.5,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,4.263535639
0.6,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-4.018754774
0.6,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-3.891825999
0.6,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-2.848176367
0.6,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-1.240738341
0.6,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,-0.138901878
0.6,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,0.830570083
0.6,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,3.05772815
0.6,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,4.236547434
0.6,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,4.20314206
0.7,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-3.614425072
0.7,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-3.314215726
0.7,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-2.141437871
0.7,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-0.799412181
0.7,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,-0.112181825
0.7,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,0.267859808
0.7,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,1.775631532
0.7,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,3.602490143
0.7,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,3.988027834
0.8,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-2.822765006
0.8,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-2.486452094
0.8,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-1.401465417
0.8,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-0.369982721
0.8,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,-0.004440236
0.8,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,0.108739541
0.8,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,0.451047374
0.8,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,2.147901726
0.8,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,3.258421815
0.9,0.1,1,-1,{'10^-5': 2e-05},0.35,200000,-2.02369758
0.9,0.2,1,-1,{'10^-5': 2e-05},0.35,200000,-1.714912954
0.9,0.3,1,-1,{'10^-5': 2e-05},0.35,200000,-0.853260536
0.9,0.4,1,-1,{'10^-5': 2e-05},0.35,200000,-0.199627203
0.9,0.5,1,-1,{'10^-5': 2e-05},0.35,200000,0.055066272
0.9,0.6,1,-1,{'10^-5': 2e-05},0.35,200000,0.117078407
0.9,0.7,1,-1,{'10^-5': 2e-05},0.35,200000,0.106539188
0.9,0.8,1,-1,{'10^-5': 2e-05},0.35,200000,0.490731513
0.9,0.9,1,-1,{'10^-5': 2e-05},0.35,200000,1.731833951
0.1,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.576659647
0.1,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.668842578
0.1,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.748036878
0.1,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.738356164
0.1,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.684095132
0.1,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.633667659
0.1,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.534607616
0.1,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.443449869
0.1,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.368092134
0.2,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.234935224
0.2,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.492087289
0.2,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.547510497
0.2,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.644149075
0.2,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.596672524
0.2,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.578677264
0.2,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.491923853
0.2,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.401877284
0.2,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.330750267
0.3,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.3,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.193494296
0.3,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.34291054
0.3,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.441843934
0.3,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.462085353
0.3,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.460457636
0.3,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.427435344
0.3,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.357351537
0.3,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.283314216
0.4,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.4,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.4,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.4,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.1999901
0.4,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.4,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.261240325
0.4,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.282893845
0.4,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.256235129
0.4,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.211462775
0.5,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.5,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.5,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.5,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.5,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0
0.5,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.5,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,0.121311114
0.5,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.5,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.6,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.227138099
0.6,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.242818862
0.6,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.302301443
0.6,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.289802078
0.6,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.242675378
0.6,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.6,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.6,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.6,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.7,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.301774736
0.7,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.375024106
0.7,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.406653921
0.7,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.472764128
0.7,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.50122969
0.7,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.449946127
0.7,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.355136241
0.7,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.7,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,unstable
0.8,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.341325709
0.8,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.368080174
0.8,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.505127024
0.8,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.54856646
0.8,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.641936663
0.8,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.632449612
0.8,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.577776215
0.8,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.449296141
0.8,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.300705059
0.9,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.359755988
0.9,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.466376575
0.9,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.562578155
0.9,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.61141432
0.9,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.721444054
0.9,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.753929972
0.9,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.760462167
0.9,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.67820952
0.9,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.35,100000,-0.49806763
0.1,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.315776988
0.1,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.037345866
0.1,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.130021546
0.1,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.206916412
0.1,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.270852969
0.1,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.352553051
0.1,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.469361627
0.1,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.49506579
0.1,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.529490971
0.2,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.570839666
0.2,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.361646131
0.2,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,unstable
0.2,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.207936702
0.2,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.355295867
0.2,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.473987988
0.2,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.585468428
0.2,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.670538523
0.2,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.664002189
0.3,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.723589707
0.3,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.611514549
0.3,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.285450838
0.3,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,unstable
0.3,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.366555852
0.3,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.59006888
0.3,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.708630777
0.3,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.784571322
0.3,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.792559402
0.4,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.769464408
0.4,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.783432344
0.4,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.574579318
0.4,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.197525441
0.4,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,unstable
0.4,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.566275219
0.4,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.771598068
0.4,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.8650689
0.4,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.819856465
0.5,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.780499155
0.5,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.823213711
0.5,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.772410454
0.5,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.479533876
0.5,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0
0.5,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.431701437
0.5,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.727097412
0.5,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.840254058
0.5,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.784440062
0.6,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.803248368
0.6,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.874471236
0.6,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.747555479
0.6,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.577061882
0.6,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,unstable
0.6,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,unstable
0.6,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.614398828
0.6,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.71741679
0.6,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.779589489
0.7,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.766349579
0.7,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.773290525
0.7,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.730582041
0.7,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.593636057
0.7,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.376917652
0.7,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,unstable
0.7,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.292886745
0.7,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.617445251
0.7,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.708435528
0.8,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.659636982
0.8,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.642371274
0.8,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.613025377
0.8,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.475311651
0.8,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.349827061
0.8,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,-0.19363771
0.8,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,unstable
0.8,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.35,100000,0.31768462
